country_code,postal_code,town,region,latitude,longitude
mex,62823,Yecapixtla,Morelos,18.9108,-98.8265
mex,62824,Yecapixtla,Morelos,18.8628,-98.8581
mex,62825,Yecapixtla,Morelos,18.797,-98.8425
mex,62826,Yecapixtla,Morelos,18.8074,-98.9111
mex,62827,Yecapixtla,Morelos,18.8686,-98.8871
mex,62828,Yecapixtla,Morelos,18.8903,-98.896
mex,62830,Totolapan,Morelos,18.9849,-98.9207
mex,62832,Totolapan,Morelos,19.0129,-98.9112
mex,62833,Totolapan,Morelos,18.9784,-98.902
mex,62834,Totolapan,Morelos,18.9843,-98.9307
mex,62835,Totolapan,Morelos,18.9956,-98.9393
mex,62840,Atlatlahucan,Morelos,18.931,-98.8924
mex,62843,Atlatlahucan,Morelos,18.9381,-98.8957
mex,62844,Atlatlahucan,Morelos,18.9296,-98.8967
mex,62845,Atlatlahucan,Morelos,18.9539,-98.8739
mex,62846,Atlatlahucan,Morelos,18.9135,-98.8998
mex,62847,Atlatlahucan,Morelos,18.9356,-98.9148
mex,62850,Ocuituco,Morelos,18.8773,-98.7732
mex,62853,Ocuituco,Morelos,18.8806,-98.7798
mex,62854,Ocuituco,Morelos,18.8816,-98.781
mex,62855,Ocuituco,Morelos,18.8886,-98.7628
mex,62856,Ocuituco,Morelos,18.8796,-98.7785
mex,62857,Ocuituco,Morelos,18.8695,-98.7973
mex,62860,Ocuituco,Morelos,18.9136,-98.7767
mex,62863,Ocuituco,Morelos,18.9197,-98.7617
mex,62864,Ocuituco,Morelos,18.9006,-98.7714
mex,62865,Ocuituco,Morelos,18.9169,-98.7527
mex,62866,Ocuituco,Morelos,18.9197,-98.7617
mex,62867,Ocuituco,Morelos,18.9369,-98.7825
mex,62870,Temoac,Morelos,18.7722,-98.7775
mex,62873,Temoac,Morelos,18.7642,-98.7628
mex,62880,Temoac,Morelos,18.753,-98.7754
mex,62885,Temoac,Morelos,18.7427,-98.7709
mex,62887,Temoac,Morelos,18.7308,-98.7669
mex,62890,Zacualpan,Morelos,18.7839,-98.7658
mex,62893,Zacualpan,Morelos,18.7818,-98.7584
mex,62894,Zacualpan,Morelos,18.7961,-98.7632
mex,62895,Zacualpan,Morelos,18.8144,-98.7451
mex,62896,Zacualpan,Morelos,18.8231,-98.7456
mex,62897,Zacualpan,Morelos,18.7951,-98.7577
mex,62900,Jojutla,Morelos,18.6032,-99.2
mex,62905,Jojutla,Morelos,18.6204,-99.2004
mex,62906,Jojutla,Morelos,18.5843,-99.1759
mex,62907,Jojutla,Morelos,18.5852,-99.1824
mex,62908,Jojutla,Morelos,18.6015,-99.2003
mex,62909,Jojutla,Morelos,18.6233,-99.2159
mex,62910,Jojutla,Morelos,18.5594,-99.2712
mex,62912,Jojutla,Morelos,18.645,-99.1831
mex,62913,Jojutla,Morelos,18.5854,-99.2433
mex,62914,Jojutla,Morelos,18.577,-99.2625
mex,62915,Jojutla,Morelos,18.611,-99.2602
mex,62916,Jojutla,Morelos,18.5808,-99.2439
mex,62917,Jojutla,Morelos,18.56,-99.2342
mex,62920,Tepalcingo,Morelos,18.588,-98.8605
mex,62923,Tepalcingo,Morelos,18.6418,-98.9154
mex,62924,Tepalcingo,Morelos,18.5773,-98.816
mex,62925,Tepalcingo,Morelos,18.6384,-98.8338
mex,62926,Tepalcingo,Morelos,18.5825,-98.9096
mex,62927,Tepalcingo,Morelos,18.584,-98.9285
mex,62930,Jonacatepec,Morelos,18.6808,-98.8034
mex,62933,Jonacatepec,Morelos,18.6832,-98.8048
mex,62934,Jonacatepec,Morelos,18.6808,-98.8034
mex,62935,Jonacatepec,Morelos,18.6767,-98.7988
mex,62936,Jonacatepec,Morelos,18.6624,-98.8093
mex,62937,Jonacatepec,Morelos,18.6934,-98.8308
mex,62940,Jonacatepec,Morelos,18.6135,-98.7736
mex,62943,Jonacatepec,Morelos,18.6397,-98.7839
mex,62944,Jonacatepec,Morelos,18.6135,-98.7736
mex,62950,Axochiapan,Morelos,18.5025,-98.7536
mex,62952,Axochiapan,Morelos,18.5184,-98.752
mex,62953,Axochiapan,Morelos,18.5056,-98.7517
mex,62954,Axochiapan,Morelos,18.5144,-98.7517
mex,62955,Axochiapan,Morelos,18.5106,-98.7308
mex,62956,Axochiapan,Morelos,18.4821,-98.7489
mex,62957,Axochiapan,Morelos,18.515,-98.7865
mex,62962,Axochiapan,Morelos,18.5773,-98.7236
mex,62963,Axochiapan,Morelos,18.5368,-98.7271
mex,62965,Axochiapan,Morelos,18.5603,-98.7762
mex,62970,Jantetelco,Morelos,18.7208,-98.7776
mex,62972,Jantetelco,Morelos,18.7047,-98.7814
mex,62973,Jantetelco,Morelos,18.7269,-98.8003
mex,62974,Jantetelco,Morelos,18.7117,-98.7949
mex,62975,Jantetelco,Morelos,18.7338,-98.8164
mex,62976,Jantetelco,Morelos,18.6966,-98.7879
mex,62977,Jantetelco,Morelos,18.6852,-98.7756
mex,62978,Jantetelco,Morelos,18.6243,-98.7386
mex,62980,Tlaquiltenango,Morelos,18.6087,-99.1417
mex,62983,Tlaquiltenango,Morelos,18.6399,-99.1536
mex,62984,Tlaquiltenango,Morelos,18.6134,-99.1486
mex,62985,Tlaquiltenango,Morelos,18.5565,-99.1068
mex,62986,Tlaquiltenango,Morelos,18.5338,-99.0604
mex,62987,Tlaquiltenango,Morelos,18.521,-99.1575
mex,62988,Tlaquiltenango,Morelos,18.4713,-99.1605
mex,62990,Tlaquiltenango,Morelos,18.4407,-99.0227
mex,62993,Tlaquiltenango,Morelos,18.4636,-98.9726
mex,62994,Tlaquiltenango,Morelos,18.4244,-99.0136
mex,62995,Tlaquiltenango,Morelos,18.529,-99.0879
mex,62996,Tlaquiltenango,Morelos,18.4269,-99.0014
mex,63000,Tepic,Nayarit,21.5212,-104.9321
mex,63009,Tepic,Nayarit,21.5212,-104.9321
mex,63010,Tepic,Nayarit,21.5547,-104.9015
mex,63018,Tepic,Nayarit,21.5212,-104.9321
mex,63019,Tepic,Nayarit,21.5714,-104.8862
mex,63020,Tepic,Nayarit,21.4989,-104.9641
mex,63021,Tepic,Nayarit,21.6216,-104.8404
mex,63022,Tepic,Nayarit,21.4989,-104.9641
mex,63023,Tepic,Nayarit,21.6463,-104.94
mex,63030,Tepic,Nayarit,21.627,-104.9656
mex,63035,Tepic,Nayarit,21.6554,-104.961
mex,63037,Tepic,Nayarit,21.5452,-104.8686
mex,63038,Tepic,Nayarit,21.6247,-104.9119
mex,63039,Tepic,Nayarit,21.627,-104.9656
mex,63040,Tepic,Nayarit,21.5212,-104.9321
mex,63050,Tepic,Nayarit,21.5,-104.8667
mex,63058,Tepic,Nayarit,21.5,-104.8667
mex,63059,Tepic,Nayarit,21.5304,-104.8601
mex,63060,Tepic,Nayarit,21.4261,-104.8525
mex,63061,Tepic,Nayarit,21.4261,-104.8525
mex,63062,Tepic,Nayarit,21.4261,-104.8525
mex,63066,Tepic,Nayarit,21.4261,-104.8525
mex,63067,Tepic,Nayarit,21.6216,-104.8404
mex,63068,Tepic,Nayarit,21.4261,-104.8525
mex,63069,Tepic,Nayarit,21.4261,-104.8525
mex,63070,Tepic,Nayarit,21.6216,-104.8404
mex,63080,Tepic,Nayarit,21.5212,-104.9321
mex,63081,Tepic,Nayarit,21.5212,-104.9321
mex,63082,Tepic,Nayarit,21.6216,-104.8404
mex,63083,Tepic,Nayarit,21.5212,-104.9321
mex,63084,Tepic,Nayarit,21.5714,-104.8862
mex,63088,Tepic,Nayarit,21.6216,-104.8404
mex,63089,Tepic,Nayarit,21.6216,-104.8404
mex,63100,Tepic,Nayarit,21.5453,-104.8393
mex,63109,Tepic,Nayarit,21.5453,-104.8393
mex,63110,Tepic,Nayarit,21.5082,-104.8688
mex,63114,Tepic,Nayarit,21.5427,-104.9223
mex,63115,Tepic,Nayarit,21.4637,-104.9149
mex,63116,Tepic,Nayarit,21.4637,-104.9149
mex,63117,Tepic,Nayarit,21.4637,-104.9149
mex,63119,Tepic,Nayarit,21.4637,-104.9149
mex,63120,Tepic,Nayarit,21.6636,-104.8044
mex,63128,Tepic,Nayarit,21.6636,-104.8044
mex,63129,Tepic,Nayarit,21.6636,-104.8044
mex,63130,Tepic,Nayarit,21.6716,-105.0028
mex,63135,Tepic,Nayarit,21.514,-104.9272
mex,63136,Tepic,Nayarit,21.539,-105.0085
mex,63137,Tepic,Nayarit,21.539,-105.0085
mex,63138,Tepic,Nayarit,21.539,-105.0085
mex,63139,Tepic,Nayarit,21.539,-105.0085
mex,63147,Tepic,Nayarit,21.5453,-104.8393
mex,63149,Tepic,Nayarit,21.5453,-104.8393
mex,63150,Tepic,Nayarit,21.6216,-104.8404
mex,63155,Tepic,Nayarit,21.5453,-104.8393
mex,63156,Tepic,Nayarit,21.5453,-104.8393
mex,63157,Tepic,Nayarit,21.5453,-104.8393
mex,63158,Tepic,Nayarit,21.5453,-104.8393
mex,63159,Tepic,Nayarit,21.6216,-104.8404
mex,63160,Tepic,Nayarit,21.5988,-105.0034
mex,63163,Tepic,Nayarit,21.5988,-105.0034
mex,63164,Tepic,Nayarit,21.6102,-104.9219
mex,63166,Tepic,Nayarit,21.5988,-105.0034
mex,63167,Tepic,Nayarit,21.5988,-105.0034
mex,63168,Tepic,Nayarit,21.5988,-105.0034
mex,63169,Tepic,Nayarit,21.6216,-104.8404
mex,63170,Tepic,Nayarit,21.546,-104.791
mex,63172,Tepic,Nayarit,21.5208,-104.7746
mex,63173,Tepic,Nayarit,21.5435,-104.7384
mex,63174,Tepic,Nayarit,21.5496,-104.7934
mex,63175,Tepic,Nayarit,21.5208,-104.7746
mex,63176,Tepic,Nayarit,21.5208,-104.7746
mex,63177,Tepic,Nayarit,21.5363,-104.7847
mex,63178,Tepic,Nayarit,21.4876,-104.8633
mex,63179,Tepic,Nayarit,21.5208,-104.7746
mex,63180,Tepic,Nayarit,21.6356,-104.7711
mex,63183,Tepic,Nayarit,21.5406,-104.7795
mex,63184,Tepic,Nayarit,21.4533,-104.8592
mex,63185,Tepic,Nayarit,21.5406,-104.7795
mex,63186,Tepic,Nayarit,21.5406,-104.7795
mex,63189,Tepic,Nayarit,21.5406,-104.7795
mex,63190,Tepic,Nayarit,21.5827,-104.8214
mex,63193,Tepic,Nayarit,21.6216,-104.8404
mex,63194,Tepic,Nayarit,21.4909,-104.8381
mex,63195,Tepic,Nayarit,21.6959,-104.826
mex,63196,Tepic,Nayarit,21.473,-104.8789
mex,63197,Tepic,Nayarit,21.6,-104.7833
mex,63198,Tepic,Nayarit,21.5567,-104.8088
mex,63199,Tepic,Nayarit,21.5567,-104.8088
mex,63200,Tuxpan,Nayarit,22.0888,-105.2705
mex,63202,Tuxpan,Nayarit,22.1275,-105.4073
mex,63203,Tuxpan,Nayarit,22.0039,-105.3398
mex,63205,Tuxpan,Nayarit,21.9451,-105.1775
mex,63207,Tuxpan,Nayarit,22.0464,-105.3051
mex,63225,Tuxpan,Nayarit,21.9615,-105.3744
mex,63227,Tuxpan,Nayarit,21.9615,-105.3744
mex,63300,Santiago Ixcuintla,Nayarit,21.8604,-105.1606
mex,63310,Santiago Ixcuintla,Nayarit,21.8541,-105.3221
mex,63311,Santiago Ixcuintla,Nayarit,21.8616,-105.1283
mex,63312,Santiago Ixcuintla,Nayarit,21.8635,-105.0798
mex,63313,Santiago Ixcuintla,Nayarit,21.8635,-105.0798
mex,63320,Santiago Ixcuintla,Nayarit,21.8635,-105.0798
mex,63321,Santiago Ixcuintla,Nayarit,21.8541,-105.3221
mex,63330,Santiago Ixcuintla,Nayarit,21.8572,-105.2413
mex,63340,Santiago Ixcuintla,Nayarit,21.9694,-105.5986
mex,63341,Santiago Ixcuintla,Nayarit,21.9256,-105.3516
mex,63350,Santiago Ixcuintla,Nayarit,21.6892,-105.3897
mex,63351,Santiago Ixcuintla,Nayarit,21.6892,-105.3897
mex,63352,Santiago Ixcuintla,Nayarit,21.7991,-105.3446
mex,63360,Santiago Ixcuintla,Nayarit,21.8635,-105.0798
mex,63380,Santiago Ixcuintla,Nayarit,21.8572,-105.1068
mex,63383,Santiago Ixcuintla,Nayarit,21.8635,-105.1352
mex,63384,Santiago Ixcuintla,Nayarit,21.8649,-105.0381
mex,63385,Santiago Ixcuintla,Nayarit,21.8624,-104.9401
mex,63386,Santiago Ixcuintla,Nayarit,21.7964,-104.9836
mex,63400,Acaponeta,Nayarit,22.481,-105.3787
mex,63403,Acaponeta,Nayarit,22.5337,-105.2897
mex,63404,Acaponeta,Nayarit,22.4997,-105.2262
mex,63405,Acaponeta,Nayarit,22.4917,-105.3338
mex,63406,Acaponeta,Nayarit,22.4519,-105.2348
mex,63407,Acaponeta,Nayarit,22.4984,-105.1303
mex,63408,Acaponeta,Nayarit,22.4616,-105.194
mex,63409,Acaponeta,Nayarit,22.597,-105.0671
mex,63410,Acaponeta,Nayarit,22.5011,-105.4912
mex,63412,Acaponeta,Nayarit,22.6239,-105.4497
mex,63413,Acaponeta,Nayarit,22.5338,-105.3781
mex,63414,Acaponeta,Nayarit,22.4899,-105.4335
mex,63415,Acaponeta,Nayarit,22.5494,-105.6494
mex,63416,Acaponeta,Nayarit,22.4839,-105.5561
mex,63420,Acaponeta,Nayarit,22.4421,-105.3714
mex,63421,Acaponeta,Nayarit,22.4661,-105.4352
mex,63423,Acaponeta,Nayarit,22.4515,-105.0594
mex,63424,Acaponeta,Nayarit,22.4021,-105.1984
mex,63425,Acaponeta,Nayarit,22.3985,-105.3607
mex,63426,Acaponeta,Nayarit,22.3992,-105.1742
mex,63427,Acaponeta,Nayarit,22.3216,-105.2426
mex,63429,Acaponeta,Nayarit,22.4112,-105.3102
mex,63430,Acaponeta,Nayarit,22.319,-105.2783
mex,63433,Acaponeta,Nayarit,22.319,-105.2783
mex,63434,Acaponeta,Nayarit,22.4387,-105.2923
mex,63435,Acaponeta,Nayarit,22.3482,-105.2744
mex,63436,Acaponeta,Nayarit,22.319,-105.2783
mex,63437,Acaponeta,Nayarit,22.3793,-105.257
mex,63438,Acaponeta,Nayarit,22.319,-105.2783
mex,63440,Tecuala,Nayarit,22.2813,-105.3922
mex,63443,Tecuala,Nayarit,22.2381,-105.4292
mex,63444,Tecuala,Nayarit,22.2694,-105.5224
mex,63445,Tecuala,Nayarit,22.3206,-105.4359
mex,63446,Tecuala,Nayarit,22.3606,-105.4789
mex,63447,Tecuala,Nayarit,22.3436,-105.3935
mex,63449,Tecuala,Nayarit,22.272,-105.3508
mex,63450,Tecuala,Nayarit,22.3447,-105.4952
mex,63453,Tecuala,Nayarit,22.3017,-105.4882
mex,63454,Tecuala,Nayarit,22.3372,-105.5198
mex,63455,Tecuala,Nayarit,22.094,-105.4177
mex,63456,Tecuala,Nayarit,22.4045,-105.4316
mex,63457,Tecuala,Nayarit,22.4308,-105.4344
mex,63458,Tecuala,Nayarit,22.433,-105.5184
mex,63459,Tecuala,Nayarit,22.3881,-105.4833
mex,63460,Tecuala,Nayarit,22.3612,-105.5391
mex,63463,Tecuala,Nayarit,22.394,-105.5617
mex,63464,Tecuala,Nayarit,22.4866,-105.6276
mex,63466,Tecuala,Nayarit,22.4203,-105.6886
mex,63470,Tecuala,Nayarit,22.3004,-105.2776
mex,63480,Huajicori,Nayarit,22.6367,-105.3197
mex,63484,Huajicori,Nayarit,22.5669,-105.2133
mex,63485,Huajicori,Nayarit,22.8434,-105.3092
mex,63486,Huajicori,Nayarit,22.7306,-105.3336
mex,63487,Huajicori,Nayarit,22.7299,-105.51
mex,63489,Huajicori,Nayarit,22.59,-105.3683
mex,63494,Huajicori,Nayarit,22.852,-105.0532
mex,63495,Huajicori,Nayarit,22.8256,-105.1818
mex,63496,Huajicori,Nayarit,22.8143,-105.1088
mex,63497,Huajicori,Nayarit,22.8301,-105.2531
mex,63499,Huajicori,Nayarit,22.8212,-105.3454
mex,63500,Tepic,Nayarit,21.6499,-104.9192
mex,63501,Tepic,Nayarit,21.5624,-104.8827
mex,63502,Tepic,Nayarit,21.5849,-104.9131
mex,63503,Tepic,Nayarit,21.5785,-104.7857
mex,63504,Tepic,Nayarit,21.5584,-104.8187
mex,63505,Tepic,Nayarit,21.5455,-104.9497
mex,63506,Tepic,Nayarit,21.5031,-104.8224
mex,63507,Tepic,Nayarit,21.5207,-104.9611
mex,63508,Tepic,Nayarit,21.5204,-104.85
mex,63509,Tepic,Nayarit,21.4166,-104.7748
mex,63510,Tepic,Nayarit,21.718,-105.0736
mex,63511,Tepic,Nayarit,21.4656,-104.8257
mex,63512,Tepic,Nayarit,21.547,-105.022
mex,63513,Tepic,Nayarit,21.7563,-104.9182
mex,63514,Tepic,Nayarit,21.6957,-104.9617
mex,63515,Tepic,Nayarit,21.558,-104.9988
mex,63516,Tepic,Nayarit,21.5987,-105.003
mex,63517,Tepic,Nayarit,21.568,-104.9718
mex,63518,Tepic,Nayarit,21.6274,-105.0071
mex,63519,Tepic,Nayarit,21.522,-105.0495
mex,63520,Tepic,Nayarit,21.7167,-104.6833
mex,63522,Tepic,Nayarit,21.674,-104.7668
mex,63523,Tepic,Nayarit,21.6655,-104.8395
mex,63524,Tepic,Nayarit,21.6219,-104.757
mex,63526,Tepic,Nayarit,21.7963,-104.7125
mex,63527,Tepic,Nayarit,21.503,-104.7055
mex,63528,Tepic,Nayarit,21.7726,-104.8552
mex,63529,Tepic,Nayarit,21.7986,-104.8439
mex,63530,Del Nayar,Nayarit,22.2506,-104.5179
mex,63533,Del Nayar,Nayarit,22.2018,-104.4632
mex,63534,Del Nayar,Nayarit,22.237,-104.5552
mex,63535,Del Nayar,Nayarit,22.2526,-104.4273
mex,63536,Del Nayar,Nayarit,22.0571,-104.5324
mex,63537,Del Nayar,Nayarit,21.9728,-104.578
mex,63538,Del Nayar,Nayarit,21.8895,-104.635
mex,63539,Del Nayar,Nayarit,21.658,-104.5477
mex,63540,Del Nayar,Nayarit,22.4576,-104.7751
mex,63543,Del Nayar,Nayarit,22.2924,-104.9001
mex,63544,Del Nayar,Nayarit,22.3922,-104.8022
mex,63545,Del Nayar,Nayarit,22.3543,-104.7207
mex,63546,Del Nayar,Nayarit,22.221,-104.7038
mex,63547,Del Nayar,Nayarit,22.1539,-104.6158
mex,63548,Del Nayar,Nayarit,22.1216,-104.745
mex,63549,Del Nayar,Nayarit,22.2154,-104.8402
mex,63550,Santiago Ixcuintla,Nayarit,21.8409,-105.2675
mex,63552,Santiago Ixcuintla,Nayarit,21.8433,-105.2399
mex,63553,Santiago Ixcuintla,Nayarit,21.8146,-105.2202
mex,63554,Santiago Ixcuintla,Nayarit,21.7849,-105.2723
mex,63555,Santiago Ixcuintla,Nayarit,21.8004,-105.2013
mex,63556,Santiago Ixcuintla,Nayarit,21.8544,-105.3
mex,63557,Santiago Ixcuintla,Nayarit,21.7757,-105.1722
mex,63558,Santiago Ixcuintla,Nayarit,21.7401,-105.0153
mex,63559,Santiago Ixcuintla,Nayarit,21.7898,-105.0882
mex,63560,Santiago Ixcuintla,Nayarit,21.9753,-105.6002
mex,63561,Santiago Ixcuintla,Nayarit,21.9106,-105.5682
mex,63562,Santiago Ixcuintla,Nayarit,22.1238,-105.6362
mex,63563,Santiago Ixcuintla,Nayarit,21.9174,-105.491
mex,63564,Santiago Ixcuintla,Nayarit,21.9259,-105.3721
mex,63565,Santiago Ixcuintla,Nayarit,21.813,-105.3702
mex,63567,Santiago Ixcuintla,Nayarit,21.8394,-105.1212
mex,63568,Santiago Ixcuintla,Nayarit,21.9174,-105.491
mex,63570,Santiago Ixcuintla,Nayarit,21.7127,-105.1382
mex,63573,Santiago Ixcuintla,Nayarit,21.7382,-105.47
mex,63575,Santiago Ixcuintla,Nayarit,21.7631,-105.2979
mex,63576,Santiago Ixcuintla,Nayarit,21.7284,-105.262
mex,63577,Santiago Ixcuintla,Nayarit,21.7185,-105.3353
mex,63578,Santiago Ixcuintla,Nayarit,21.7062,-105.3693
mex,63579,Santiago Ixcuintla,Nayarit,21.6892,-105.3897
mex,63580,La Yesca,Nayarit,21.3187,-104.0116
mex,63582,La Yesca,Nayarit,21.4421,-104.084
mex,63583,La Yesca,Nayarit,21.4921,-103.9085
mex,63584,La Yesca,Nayarit,21.4217,-104.184
mex,63586,La Yesca,Nayarit,21.3001,-104.256
mex,63587,La Yesca,Nayarit,21.3847,-103.925
mex,63590,La Yesca,Nayarit,21.7414,-104.14
mex,63593,La Yesca,Nayarit,21.7536,-104.1917
mex,63594,La Yesca,Nayarit,21.4665,-104.1765
mex,63595,La Yesca,Nayarit,21.562,-104.3157
mex,63596,La Yesca,Nayarit,21.8722,-104.3009
mex,63600,Ruíz,Nayarit,21.9453,-105.1696
mex,63603,Ruíz,Nayarit,21.946,-105.1748
mex,63604,Ruíz,Nayarit,21.9333,-105.0946
mex,63605,Ruíz,Nayarit,21.9404,-105.0381
mex,63606,Ruíz,Nayarit,21.956,-105.0577
mex,63607,Ruíz,Nayarit,21.903,-105.0138
mex,63610,Ruíz,Nayarit,21.9443,-105.001
mex,63613,Ruíz,Nayarit,21.9194,-104.9841
mex,63614,Ruíz,Nayarit,21.953,-104.9138
mex,63615,Ruíz,Nayarit,21.9112,-104.9319
mex,63616,Ruíz,Nayarit,21.9479,-104.9612
mex,63617,Ruíz,Nayarit,22.0894,-104.9143
mex,63618,Ruíz,Nayarit,22.0221,-104.877
mex,63619,Ruíz,Nayarit,22.0209,-104.9294
mex,63620,Ruíz,Nayarit,22.0332,-105.0601
mex,63622,Ruíz,Nayarit,22.0332,-105.0601
mex,63623,Ruíz,Nayarit,22.0051,-104.9951
mex,63625,Ruíz,Nayarit,22.0121,-105.0114
mex,63626,Ruíz,Nayarit,22.0227,-105.0357
mex,63627,Ruíz,Nayarit,21.9911,-104.9626
mex,63628,Ruíz,Nayarit,22.0121,-105.0114
mex,63630,Rosamorada,Nayarit,22.049,-105.1718
mex,63633,Rosamorada,Nayarit,22.2049,-105.3164
mex,63634,Rosamorada,Nayarit,22.2406,-105.1634
mex,63635,Rosamorada,Nayarit,22.0985,-105.1262
mex,63636,Rosamorada,Nayarit,22.1271,-105.3058
mex,63637,Rosamorada,Nayarit,22.0837,-105.2319
mex,63638,Rosamorada,Nayarit,22.0644,-105.1875
mex,63640,Rosamorada,Nayarit,22.0019,-105.3596
mex,63643,Rosamorada,Nayarit,22.0493,-105.354
mex,63644,Rosamorada,Nayarit,22.0042,-105.4065
mex,63645,Rosamorada,Nayarit,22.2081,-105.2531
mex,63646,Rosamorada,Nayarit,21.9701,-105.2807
mex,63648,Rosamorada,Nayarit,21.995,-105.227
mex,63650,Rosamorada,Nayarit,21.9615,-105.1121
mex,63652,Rosamorada,Nayarit,22.0099,-105.0195
mex,63655,Rosamorada,Nayarit,22.0659,-105.0075
mex,63656,Rosamorada,Nayarit,22.0235,-105.1809
mex,63657,Rosamorada,Nayarit,22.1604,-105.0286
mex,63658,Rosamorada,Nayarit,21.9947,-105.18
mex,63660,Tuxpan,Nayarit,21.963,-105.3386
mex,63670,Tuxpan,Nayarit,21.9764,-105.4303
mex,63700,Compostela,Nayarit,21.2446,-105.0457
mex,63702,Compostela,Nayarit,21.2401,-104.9937
mex,63703,Compostela,Nayarit,21.1303,-105.0594
mex,63704,Compostela,Nayarit,21.1153,-105.1283
mex,63705,Compostela,Nayarit,21.1861,-104.921
mex,63706,Compostela,Nayarit,21.2955,-104.9107
mex,63707,Compostela,Nayarit,21.2822,-105.011
mex,63708,Compostela,Nayarit,21.2177,-105.1168
mex,63709,Compostela,Nayarit,21.325,-105.1858
mex,63710,Compostela,Nayarit,21.2505,-105.1402
mex,63712,Compostela,Nayarit,21.2226,-105.0162
mex,63713,Compostela,Nayarit,21.1561,-105.1203
mex,63714,Compostela,Nayarit,21.1839,-105.0882
mex,63715,Compostela,Nayarit,21.1457,-105.0667
mex,63717,Compostela,Nayarit,21.1397,-104.9022
mex,63718,Compostela,Nayarit,21.0663,-104.8503
mex,63719,Compostela,Nayarit,21.0362,-104.9783
mex,63720,Compostela,Nayarit,21.1818,-105.0924
mex,63722,Compostela,Nayarit,21.0625,-105.116
mex,63723,Compostela,Nayarit,21.0963,-105.1825
mex,63724,Compostela,Nayarit,21.0009,-105.2551
mex,63726,Bahía de Banderas,Nayarit,20.8211,-105.3844
mex,63728,Bahía de Banderas,Nayarit,20.8464,-105.4212
mex,63729,Bahía de Banderas,Nayarit,20.9286,-105.3825
mex,63730,Bahía de Banderas,Nayarit,20.8082,-105.2114
mex,63732,Bahía de Banderas,Nayarit,20.8033,-105.2831
mex,63734,Bahía de Banderas,Nayarit,20.7936,-105.4642
mex,63735,Bahía de Banderas,Nayarit,20.7408,-105.2723
mex,63736,Bahía de Banderas,Nayarit,20.8463,-105.2712
mex,63737,Bahía de Banderas,Nayarit,20.8263,-105.2706
mex,63738,Bahía de Banderas,Nayarit,20.9489,-105.1134
mex,63739,Bahía de Banderas,Nayarit,20.9224,-105.1166
mex,63740,San Blas,Nayarit,21.5127,-105.179
mex,63742,San Blas,Nayarit,21.547,-105.2992
mex,63743,San Blas,Nayarit,21.4569,-105.264
mex,63744,San Blas,Nayarit,21.5219,-105.2304
mex,63745,San Blas,Nayarit,21.5838,-105.2224
mex,63750,San Blas,Nayarit,21.6897,-105.3075
mex,63751,San Blas,Nayarit,21.6818,-105.3373
mex,63752,San Blas,Nayarit,21.6628,-105.3617
mex,63753,San Blas,Nayarit,21.6936,-105.3238
mex,63754,San Blas,Nayarit,21.6808,-105.3525
mex,63755,San Blas,Nayarit,21.643,-105.4252
mex,63756,San Blas,Nayarit,21.6257,-105.3125
mex,63757,San Blas,Nayarit,21.671,-105.2566
mex,63758,San Blas,Nayarit,21.6797,-105.3275
mex,63760,San Blas,Nayarit,21.6621,-105.1967
mex,63762,San Blas,Nayarit,21.6601,-105.1572
mex,63763,San Blas,Nayarit,21.5665,-105.0945
mex,63764,San Blas,Nayarit,21.6355,-105.125
mex,63765,San Blas,Nayarit,21.5889,-105.136
mex,63766,San Blas,Nayarit,21.5364,-105.1195
mex,63770,San Blas,Nayarit,21.4812,-105.0985
mex,63771,San Blas,Nayarit,21.4473,-105.1609
mex,63772,San Blas,Nayarit,21.4473,-105.1609
mex,63773,San Blas,Nayarit,21.4298,-105.1141
mex,63774,San Blas,Nayarit,21.5035,-105.1583
mex,63775,San Blas,Nayarit,21.4917,-105.1782
mex,63776,San Blas,Nayarit,21.4839,-105.1979
mex,63777,San Blas,Nayarit,21.4089,-105.1753
mex,63779,San Blas,Nayarit,21.4583,-105.1906
mex,63780,Xalisco,Nayarit,21.385,-104.8969
mex,63782,Xalisco,Nayarit,21.347,-104.8884
mex,63783,Xalisco,Nayarit,21.3533,-104.8989
mex,63784,Xalisco,Nayarit,21.3533,-104.8989
mex,63785,Xalisco,Nayarit,21.3558,-104.9031
mex,63786,Xalisco,Nayarit,21.3689,-104.9252
mex,63787,Xalisco,Nayarit,21.3697,-104.922
mex,63790,Xalisco,Nayarit,21.3698,-105.045
mex,63792,Xalisco,Nayarit,21.4282,-104.8612
mex,63793,Xalisco,Nayarit,21.3708,-104.9556
mex,63794,Xalisco,Nayarit,21.3778,-104.8875
mex,63795,Xalisco,Nayarit,21.3611,-104.8147
mex,63797,Xalisco,Nayarit,21.4087,-105.0629
mex,63799,Xalisco,Nayarit,21.3801,-104.9273
mex,63800,San Pedro Lagunillas,Nayarit,21.2895,-104.8068
mex,63804,San Pedro Lagunillas,Nayarit,21.2238,-104.8267
mex,63806,San Pedro Lagunillas,Nayarit,21.1611,-104.7489
mex,63807,San Pedro Lagunillas,Nayarit,21.1611,-104.7489
mex,63809,San Pedro Lagunillas,Nayarit,21.2798,-104.6809
mex,63810,San Pedro Lagunillas,Nayarit,21.0717,-104.7603
mex,63820,San Pedro Lagunillas,Nayarit,21.1849,-104.6634
