country_code,postal_code,town,province,latitude,longitude
ITA,34100,Trieste,TS,45.6495,13.7768
ITA,34121,Trieste,TS,45.6495,13.7768
ITA,34122,Trieste,TS,45.6495,13.7768
ITA,34123,Trieste,TS,45.6495,13.7768
ITA,34124,Trieste,TS,45.6495,13.7768
ITA,34125,Trieste,TS,45.6495,13.7768
ITA,34126,Trieste,TS,45.6495,13.7768
ITA,34127,Trieste,TS,45.6495,13.7768
ITA,34128,Trieste,TS,45.6495,13.7768
ITA,34129,Trieste,TS,45.6495,13.7768
ITA,34131,Trieste,TS,45.6495,13.7768
ITA,34132,Trieste,TS,45.6495,13.7768
ITA,34133,Trieste,TS,45.6495,13.7768
ITA,34134,Trieste,TS,45.6495,13.7768
ITA,34135,Trieste,TS,45.6495,13.7768
ITA,34136,Trieste,TS,45.6719,13.7573
ITA,34137,Trieste,TS,45.6495,13.7768
ITA,34138,Trieste,TS,45.6495,13.7768
ITA,34139,Trieste,TS,45.6495,13.7768
ITA,34141,Trieste,TS,45.6495,13.7768
ITA,34142,Trieste,TS,45.6495,13.7768
ITA,34143,Trieste,TS,45.6495,13.7768
ITA,34144,Trieste,TS,45.6495,13.7768
ITA,34145,Trieste,TS,45.6495,13.7768
ITA,34146,Trieste,TS,45.6495,13.7768
ITA,34147,Trieste,TS,45.6274,13.7926
ITA,34148,Trieste,TS,45.6495,13.7768
ITA,34149,Cattinara,TS,45.6421,13.8024
ITA,34151,Trieste,TS,45.6495,13.7768
ITA,33010,La Carnia,UD,46.2643,13.2099
ITA,33011,Artegna,UD,46.2393,13.154
ITA,33013,Gemona Piovega,UD,46.2861,13.1231
ITA,33015,Moggio Di Sotto,UD,46.4081,13.1949
ITA,33016,Pontebba,UD,46.5054,13.3062
ITA,33017,Bulfons,UD,46.2037,13.2067
ITA,33018,Tarvisio,UD,46.488,13.5873
ITA,33019,Leonacco,UD,46.1519,13.2088
ITA,33020,Enemonzo,UD,46.4739,12.894
ITA,33021,Ampezzo,UD,46.4146,12.7963
ITA,33022,Piano D'Arta,UD,46.484,13.0181
ITA,33023,Comeglians,UD,46.5161,12.8662
ITA,33024,Forni Di Sopra,UD,46.4203,12.5831
ITA,33025,Ovaro,UD,46.4841,12.867
ITA,33026,Cleulis,UD,46.5608,13.009
ITA,33027,Dierico,UD,46.5177,13.1214
ITA,33028,Terzo Di Tolmezzo,UD,46.426,13.0234
ITA,33029,Trava,UD,46.4257,12.9086
ITA,33030,Ragogna,UD,46.0865,13.0454
ITA,33031,Vissandone,UD,46.0169,13.0964
ITA,33032,Pozzecco,UD,45.9515,13.0735
ITA,33033,Goricizza E Pozzo,UD,45.9634,12.9963
ITA,33034,Fagagna,UD,46.1094,13.0834
ITA,33035,Martignacco,UD,46.0914,13.1431
ITA,33036,Tomba,UD,46.0497,13.0614
ITA,33037,Pasian Di Prato,UD,46.0556,13.1736
ITA,33038,Villanova Di San Daniele,UD,46.1406,12.983
ITA,33039,Sedegliano,UD,46.0144,12.9728
ITA,33040,Grimacco,UD,46.0831,13.3877
ITA,33041,Aiello Del Friuli,UD,45.8728,13.3604
ITA,33042,Buttrio,UD,46.011,13.3335
ITA,33043,Sanguarzo,UD,46.0998,13.4541
ITA,33044,Manzano,UD,45.9884,13.3767
ITA,33045,Nimis,UD,46.2066,13.2678
ITA,33046,Pulfero,UD,46.1738,13.4836
ITA,33047,Remanzacco,UD,46.0791,13.3304
ITA,33048,Chiopris Viscone,UD,45.9555,13.4074
ITA,33049,San Pietro Al Natisone,UD,46.1144,13.483
ITA,33050,Gonars,UD,45.9048,13.2398
ITA,33051,Belvedere,UD,45.7424,13.3831
ITA,33052,Strassoldo,UD,45.8389,13.3306
ITA,33053,Gorgo,UD,45.7458,13.0246
ITA,33054,Lignano Pineta,UD,45.6731,13.112
ITA,33055,Muzzana Del Turgnano,UD,45.818,13.1275
ITA,33056,Palazzolo Dello Stella,UD,45.7982,13.0878
ITA,33057,Jalmicco,UD,45.91,13.3268
ITA,33058,San Giorgio Di Nogaro,UD,45.8275,13.2109
ITA,33059,Villa Vicentina,UD,45.8138,13.3933
ITA,33061,Rivignano Teor,UD,45.8505,13.0597
ITA,33100,Gervasutta,UD,46.0664,13.2569
ITA,03010,Certosa Di Trisulti,FR,41.7534,13.2581
ITA,03011,Alatri,FR,41.722,13.3298
ITA,03012,Anagni,FR,41.7361,13.1494
ITA,03013,Tofe,FR,41.697,13.2355
ITA,03014,Fiuggi,FR,41.7978,13.2239
ITA,03016,Campocatino,FR,41.8163,13.3238
ITA,03017,Morolo,FR,41.6402,13.2056
ITA,03018,Paliano,FR,41.7797,13.0766
ITA,03019,Supino,FR,41.6213,13.2345
ITA,03020,Madonna Del Piano,FR,41.5243,13.4197
ITA,03021,Amaseno,FR,41.4671,13.3346
ITA,03022,Colle Campano,FR,41.6462,13.4646
ITA,03023,Ceccano,FR,41.5724,13.329
ITA,03024,Ceprano,FR,41.5457,13.5147
ITA,03025,Chiaiamari,FR,41.6419,13.5275
ITA,03026,Pofi,FR,41.5654,13.4146
ITA,03027,Ripi,FR,41.6137,13.424
ITA,03028,San Giovanni Incarico,FR,41.5,13.5586
ITA,03029,Case Campoli,FR,41.6665,13.464
ITA,03030,Colfelice,FR,41.613,13.6528
ITA,03031,Aquino,FR,41.4939,13.7052
ITA,03032,Isoletta,FR,41.5529,13.5654
ITA,03033,Scaffa San Sossio,FR,41.6511,13.5847
ITA,03034,Roselli,FR,41.6428,13.7124
ITA,03035,Fontana Liri,FR,41.6352,13.6293
ITA,03036,Isola Del Liri,FR,41.6868,13.5968
ITA,03037,Pastine Di Pontecorvo,FR,41.4307,13.6443
ITA,03038,Roccasecca,FR,41.5428,13.665
ITA,03039,Selva Di Sora,FR,41.7005,13.612
ITA,03040,Cerreto Di Vallerotonda,FR,41.5137,13.8551
ITA,03041,Castello D'Alvito,FR,41.7006,13.7455
ITA,03042,Casino Pica,FR,41.6235,13.7958
ITA,03043,Montecassino,FR,41.4875,13.8408
ITA,03044,Pacitti,FR,41.479,13.8832
ITA,03045,Esperia Inferiore,FR,41.393,13.6738
ITA,03046,San Donato Val Di Comino,FR,41.7073,13.8122
ITA,03047,San Giorgio A Liri,FR,41.4058,13.7598
ITA,03048,Sant'Apollinare,FR,41.4018,13.8299
ITA,03049,Sant'Elia Fiumerapido,FR,41.5438,13.859
ITA,03100,Frosinone,FR,41.6398,13.3411
ITA,04010,Sezze Stazione,LT,41.5311,13.0913
ITA,04011,Vallelata,LT,41.5771,12.6547
ITA,04012,Cisterna Di Latina,LT,41.5857,12.8195
ITA,04013,Latina Aeroporto,LT,41.5568,12.9571
ITA,04014,Borgo Pasubio,LT,41.411,13.0426
ITA,04015,Abbazia Di Fossanova,LT,41.4552,13.1885
ITA,04016,Sabaudia,LT,41.2972,13.0626
ITA,04017,San Felice Circeo,LT,41.2577,13.0986
ITA,04018,Sezze,LT,41.5003,13.0618
ITA,04019,Badino,LT,41.3036,13.2027
ITA,04020,Ventotene,LT,41.3163,13.6457
ITA,04021,Suio Terme,LT,41.2944,13.8485
ITA,04022,San Magno,LT,41.329,13.3816
ITA,04023,Acquatraversa Di Formia,LT,41.274,13.6523
ITA,04024,Gaeta,LT,41.2141,13.5708
ITA,04025,Valle Bernardo,LT,41.3971,13.4495
ITA,04026,Minturno,LT,41.2715,13.7419
ITA,04027,Le Forna,LT,40.9101,12.9639
ITA,04028,Scauri,LT,41.257,13.7032
ITA,04029,Sperlonga,LT,41.259,13.433
ITA,04100,Latina,LT,41.4689,12.8908
ITA,02010,Canetra Di Castel Sant'Angelo,RI,42.5183,13.028
ITA,02011,Accumoli,RI,42.7142,13.2578
ITA,02012,Santi Lorenzo E Flaviano,RI,42.6247,13.2671
ITA,02013,Antrodoco,RI,42.415,13.0767
ITA,02014,San Liberato,RI,42.4703,12.8909
ITA,02015,Grotti Di Cittaducale,RI,42.3837,12.9407
ITA,02016,San Clemente Di Leonessa,RI,42.5727,13.0075
ITA,02018,Poggio Bustone,RI,42.5033,12.8852
ITA,02019,Posta,RI,42.5236,13.0948
ITA,02020,Varco Sabino,RI,42.2337,12.9954
ITA,02021,Borgorose,RI,42.1788,13.2299
ITA,02022,Collalto Sabino,RI,42.1352,13.0484
ITA,02023,Sant'Ippolito,RI,42.243,13.1326
ITA,02024,Sant'Elpidio Di Pescorocchiano,RI,42.2105,13.1302
ITA,02025,Castelmareri,RI,42.2861,13.0633
ITA,02026,Rocca Sinibalda,RI,42.2562,12.9291
ITA,02030,Villetta Sant'Antonio,RI,42.2303,12.8342
ITA,02031,Castelnuovo Di Farfa,RI,42.2319,12.7431
ITA,02032,Canneto Sabino,RI,42.1908,12.7105
ITA,02033,Ginestra Sabina,RI,42.23,12.8512
ITA,02034,Bocchignano,RI,42.2535,12.7008
ITA,02035,Orvinio,RI,42.1304,12.9376
ITA,02037,Poggio Moiano,RI,42.2497,12.8849
ITA,02038,Scandriglia,RI,42.1682,12.8269
ITA,02039,Toffia,RI,42.213,12.755
ITA,02040,San Polo Sabino,RI,42.3358,12.6722
ITA,02041,Casperia,RI,42.3387,12.6702
ITA,02042,Collevecchio,RI,42.3337,12.5533
ITA,02043,Montisola,RI,42.3767,12.7034
ITA,02044,Gavignano Sabino,RI,42.2855,12.6057
ITA,02045,Limiti Di Greccio,RI,42.4487,12.761
ITA,02046,Foglia,RI,42.3485,12.4795
ITA,02047,Poggio Mirteto Stazione,RI,42.2592,12.6821
ITA,02048,Stimigliano Stazione,RI,42.296,12.5667
ITA,02049,Torri In Sabina,RI,42.3506,12.6416
ITA,02100,Monte Terminillo,RI,42.4013,12.8341
ITA,00010,Marcellina,RM,42.0097,12.783
ITA,00011,Tivoli Terme,RM,42.0102,12.7501
ITA,00012,Guidonia,RM,41.9778,12.7239
ITA,00013,Fonte Nuova,RM,42.0052,12.6395
ITA,00015,Monterotondo,RM,42.0516,12.6197
ITA,00017,Nerola,RM,42.162,12.7642
ITA,00018,Cretone,RM,42.0702,12.7352
ITA,00019,Empolitana,RM,41.9605,12.8189
ITA,00020,Marano Equo,RM,41.985,13.0218
ITA,00021,Affile,RM,41.8844,13.0985
ITA,00022,Anticoli Corrado,RM,42.008,12.9905
ITA,00023,Arsoli,RM,42.0416,13.0161
ITA,00024,Castel Madama,RM,41.9735,12.8678
ITA,00025,Gerano,RM,41.9347,12.9903
ITA,00026,Licenza,RM,42.0776,12.8976
ITA,00027,Roviano,RM,42.0264,12.9939
ITA,00028,Subiaco,RM,41.9262,13.0891
ITA,00029,Vicovaro,RM,42.0192,12.9
ITA,00030,Rocca Di Cave,RM,41.8205,12.9465
ITA,00031,Colubro,RM,41.7417,12.8774
ITA,00032,Carpineto Romano,RM,41.6047,13.0841
ITA,00033,Cave,RM,41.8155,12.929
ITA,00034,Colleferro,RM,41.7272,13.0048
ITA,00035,Olevano Romano,RM,41.8587,13.036
ITA,00036,Palestrina,RM,41.8098,12.8557
ITA,00037,Segni,RM,41.6889,13.0193
ITA,00038,Valmontone,RM,41.7732,12.9186
ITA,00039,Valle Martella,RM,41.86,12.7811
ITA,00040,Ponte Sulla Moletta,RM,41.6711,12.589
ITA,00041,Cecchina Stazione,RM,41.7185,12.6288
ITA,00042,Colonia Di Anzio,RM,41.4946,12.6057
ITA,00043,Ciampino,RM,41.8006,12.6016
ITA,00044,Frascati,RM,41.8091,12.6794
ITA,00045,Pedica,RM,41.663,12.7067
ITA,00046,Poggio Tulliano,RM,41.7866,12.6714
ITA,00047,Marino,RM,41.7698,12.6592
ITA,00048,Nettuno,RM,41.4579,12.6639
ITA,00049,Velletri,RM,41.6857,12.7775
ITA,00050,Testa Di Lepre Di Sopra,RM,41.9623,12.2851
ITA,00051,Allumiere,RM,42.1527,11.9043
ITA,00052,Borgo San Martino Di Cerveteri,RM,41.9883,12.0988
ITA,00053,Aurelia Di Civitavecchia,RM,42.1238,11.7903
ITA,00054,Fiumicino Aeroporto,RM,41.8493,12.2239
ITA,00055,Palo,RM,41.9383,12.0984
ITA,00057,Malagrotta,RM,41.8833,12.3333
ITA,00058,Santa Severa,RM,42.0292,11.9013
ITA,00059,Tolfa,RM,42.0866,11.9525
ITA,00060,Ponte Storto,RM,42.1449,12.4372
ITA,00061,Anguillara Sabazia,RM,42.0792,12.2837
ITA,00062,Rinascente,RM,42.0814,12.1775
ITA,00063,Campagnano Di Roma,RM,42.1357,12.3736
ITA,00065,Feronia,RM,42.1554,12.5947
ITA,00066,Manziana,RM,42.1317,12.1211
ITA,00067,Morlupo,RM,42.15,12.5031
ITA,00068,Rignano Flaminio,RM,42.2055,12.4807
ITA,00069,Vicarello,RM,42.1635,12.2189
ITA,00071,Pomezia,RM,41.6645,12.5036
ITA,00072,Ariccia,RM,41.7187,12.6695
ITA,00073,Castel Gandolfo,RM,41.7488,12.6497
ITA,00074,Nemi,RM,41.7218,12.7181
ITA,00075,Lanuvio,RM,41.673,12.694
ITA,00076,Lariano,RM,41.7185,12.8287
ITA,00077,Laghetto Di Montecompatri,RM,41.8282,12.7334
ITA,00078,Armetta,RM,41.8144,12.701
ITA,00079,Colle Di Fuori,RM,41.7834,12.7863
ITA,00118,Roma,RM,41.8919,12.5113
ITA,00119,Ostia Antica,RM,41.8919,12.5113
ITA,00120,Roma,RM,41.8919,12.5113
ITA,00121,Lido Di Ostia Ponente,RM,41.8121,12.3938
ITA,00122,Lido Di Ostia Levante,RM,41.7897,12.4095
ITA,00123,La Storta,RM,41.9703,12.4292
ITA,00124,Casal Palocco,RM,41.8202,12.4292
ITA,00125,Acilia,RM,41.8919,12.5113
ITA,00126,Roma,RM,41.8919,12.5113
ITA,00127,Risaro,RM,41.8248,12.4425
ITA,00128,Malpasso,RM,41.7836,12.4583
ITA,00131,Roma,RM,41.9126,12.564
ITA,00132,Borgata Borghesiana,RM,41.8919,12.5113
ITA,00133,Torre Angela,RM,41.8661,12.5896
ITA,00134,Divino Amore,RM,41.815,12.5345
ITA,00135,Borgata Ottavia,RM,41.9376,12.4557
ITA,00136,Roma,RM,41.8919,12.5113
ITA,00137,Roma,RM,41.8919,12.5113
ITA,00138,Borgata Fidene,RM,41.9751,12.5149
ITA,00139,Roma,RM,41.8919,12.5113
ITA,00141,Roma,RM,41.8919,12.5113
ITA,00142,Roma,RM,41.8919,12.5113
ITA,00143,Roma,RM,41.8543,12.4973
ITA,00144,Decima,RM,41.8919,12.5113
ITA,00145,Roma,RM,41.8919,12.5113
ITA,00146,Roma,RM,41.8919,12.5113
ITA,00147,Roma,RM,41.8919,12.5113
ITA,00148,Magliana Trullo,RM,41.8919,12.5113
ITA,00149,Roma,RM,41.8919,12.5113
ITA,00151,Roma,RM,41.8919,12.5113
ITA,00152,Roma,RM,41.8919,12.5113
ITA,00153,Roma,RM,41.8919,12.5113
ITA,00154,Roma,RM,41.8919,12.5113
ITA,00155,La Rustica,RM,41.896,12.5473
ITA,00156,Rebibbia,RM,41.8919,12.5113
ITA,00157,Roma,RM,41.8919,12.5113
ITA,00158,Roma,RM,41.8919,12.5113
ITA,00159,Roma,RM,41.8919,12.5113
ITA,00161,Roma,RM,41.8919,12.5113
ITA,00162,Roma,RM,41.8919,12.5113
ITA,00163,Roma,RM,41.8919,12.5113
ITA,00164,Roma,RM,41.8919,12.5113
ITA,00165,Roma,RM,41.8919,12.5113
ITA,00166,Borgata Casalotti,RM,41.8919,12.5113
ITA,00167,Roma,RM,41.8919,12.5113
ITA,00168,Roma,RM,41.8919,12.5113
ITA,00169,Torre Maura,RM,41.8919,12.5113
ITA,00171,Roma,RM,41.8919,12.5113
ITA,00172,Roma,RM,41.8919,12.5113
ITA,00173,Roma,RM,41.8919,12.5113
ITA,00174,Roma,RM,41.8919,12.5113
ITA,00175,Roma,RM,41.8919,12.5113
ITA,00176,Roma,RM,41.8919,12.5113
ITA,00177,Roma,RM,41.8919,12.5113
ITA,00178,Torricola,RM,41.8626,12.539
ITA,00179,Roma,RM,41.8919,12.5113
ITA,00181,Roma,RM,41.8919,12.5113
ITA,00182,Roma,RM,41.8919,12.5113
ITA,00183,Roma,RM,41.8919,12.5113
ITA,00184,Roma,RM,41.8919,12.5113
ITA,00185,Roma,RM,41.8919,12.5113
ITA,00186,Roma,RM,41.8919,12.5113
ITA,00187,Roma,RM,41.8919,12.5113
ITA,00188,Labaro,RM,41.9619,12.4931
ITA,00189,Tomba Di Nerone,RM,41.8919,12.5113
ITA,00191,Roma,RM,41.8919,12.5113
ITA,00192,Roma,RM,41.8919,12.5113
ITA,00193,Roma,RM,41.8919,12.5113
ITA,00194,Roma,RM,41.8919,12.5113
ITA,00195,Roma,RM,41.8919,12.5113
ITA,00196,Roma,RM,41.8919,12.5113
ITA,00197,Roma,RM,41.8919,12.5113
ITA,00198,Roma,RM,41.8919,12.5113
ITA,00199,Roma,RM,41.8919,12.5113
ITA,01010,Arlena Di Castro,VT,42.4325,11.9076
ITA,01011,Musignano,VT,42.4496,11.7348
ITA,01012,Capranica,VT,42.2681,12.1472
ITA,01014,Montalto Di Castro,VT,42.3747,11.5522
ITA,01015,Sutri,VT,42.246,12.2172
ITA,01016,Lido Di Tarquinia,VT,42.2453,11.7203
ITA,01017,Tuscania,VT,42.4189,11.8685
ITA,01018,Valentano,VT,42.5638,11.8275
ITA,01019,Vetralla,VT,42.3241,12.0638
ITA,01020,Casenuove,VT,42.5879,12.1282
ITA,01021,Acquapendente,VT,42.773,11.8948
ITA,01022,Civita,VT,42.6083,12.119
ITA,01023,Bolsena,VT,42.6433,11.9851
ITA,01024,Sermugnano,VT,42.6539,12.183
ITA,01025,Grotte Di Castro,VT,42.6757,11.8691
ITA,01026,Magugnano,VT,42.5168,12.1695
ITA,01027,Le Mosse,VT,42.5339,12.043
ITA,01028,Orte,VT,42.4599,12.3755
ITA,01030,Vitorchiano Stazione,VT,42.3171,12.3159
ITA,01032,Caprarola,VT,42.3231,12.2385
ITA,01033,Borghetto Di Civita Castellana Stazione,VT,42.3199,12.4317
ITA,01034,Fabrica Di Roma,VT,42.3138,12.325
ITA,01035,Scalo Teverina,VT,42.3747,12.4198
ITA,01036,Nepi,VT,42.2422,12.3436
ITA,01037,Ronciglione,VT,42.289,12.2148
ITA,01038,Chia,VT,42.4444,12.2557
ITA,01039,Vignanello,VT,42.3788,12.2784
ITA,01100,Viterbo,VT,42.3989,12.117
ITA,16010,Valbrevenna,GE,44.5171,8.8995
ITA,16011,Arenzano,GE,44.4052,8.6831
ITA,16012,Sarissola,GE,44.5765,8.9651
ITA,16013,Campo Ligure,GE,44.5366,8.699
ITA,16014,Santuario Della Guardia,GE,44.5073,8.8786
ITA,16015,Orero,GE,44.4718,9.1341
ITA,16016,Cogoleto,GE,44.3987,8.6374
ITA,16017,Isola Del Cantone,GE,44.6478,8.9575
ITA,16018,Mignanego,GE,44.5364,8.9247
ITA,16019,Pieve,GE,44.6015,8.9436
ITA,16020,Fontanarossa,GE,44.5823,9.2549
ITA,16021,Bargagli,GE,44.4475,9.0937
ITA,16022,Davagna,GE,44.4675,9.0916
ITA,16023,Canale Fontanigorda,GE,44.5359,9.2892
ITA,16024,Lumarzo,GE,44.4336,9.1396
ITA,16025,Montebruno,GE,44.5328,9.2214
ITA,16026,Montoggio,GE,44.5101,9.0396
ITA,16027,Propata,GE,44.5649,9.1859
ITA,16028,Casanova,GE,44.5647,9.2963
ITA,16029,Laccio,GE,44.5053,9.1298
ITA,16030,Colonia Arnaldi,GE,44.3438,9.2822
ITA,16031,Poggio Favaro,GE,44.358,9.1699
ITA,16032,San Rocco Di Camogli,GE,44.3334,9.1657
ITA,16033,Cavi,GE,44.2982,9.3671
ITA,16034,Portofino,GE,44.3035,9.2094
ITA,16035,Rapallo,GE,44.3505,9.2187
ITA,16036,Recco,GE,44.3623,9.1435
ITA,16038,Santa Margherita Ligure,GE,44.3282,9.2025
ITA,16039,Pila Sul Gromolo,GE,44.2755,9.4174
ITA,16040,Calvari,GE,44.3924,9.3145
ITA,16041,Prato Sopralacroce,GE,44.4346,9.395
ITA,16042,Rivarola,GE,44.3472,9.357
ITA,16043,Chiavari,GE,44.3272,9.3189
ITA,16044,Cicagna,GE,44.4071,9.2392
ITA,16045,Lorsica,GE,44.4341,9.2768
ITA,16046,Passo Del Bocco,GE,44.3911,9.3781
ITA,16047,Moconesi,GE,44.4238,9.2017
ITA,16048,Cabanne,GE,44.5097,9.3598
ITA,16049,Allegrezze,GE,44.5313,9.448
ITA,16100,Genova,GE,44.4048,8.9444
ITA,16121,Genova,GE,44.4048,8.9444
ITA,16122,Genova,GE,44.4048,8.9444
ITA,16123,Genova,GE,44.4048,8.9444
ITA,16124,Genova,GE,44.4048,8.9444
ITA,16125,Genova,GE,44.4048,8.9444
ITA,16126,Genova,GE,44.4048,8.9444
ITA,16127,Genova,GE,44.4048,8.9444
ITA,16128,Genova,GE,44.4048,8.9444
ITA,16129,Genova,GE,44.4048,8.9444
ITA,16131,Genova,GE,44.4048,8.9444
ITA,16132,Genova,GE,44.4048,8.9444
ITA,16133,Apparizione,GE,44.4167,8.994
ITA,16134,Genova,GE,44.4048,8.9444
ITA,16135,Genova,GE,44.4048,8.9444
ITA,16136,Genova,GE,44.4048,8.9444
ITA,16137,Staglieno,GE,44.4162,8.9468
ITA,16138,Molassana,GE,44.4301,8.9633
ITA,16139,Genova,GE,44.4048,8.9444
ITA,16141,Genova,GE,44.4241,8.9659
ITA,16142,Genova,GE,44.4048,8.9444
ITA,16143,Genova,GE,44.4048,8.9444
ITA,16144,Genova,GE,44.4048,8.9444
ITA,16145,Genova,GE,44.4048,8.9444
ITA,16146,Genova,GE,44.4048,8.9444
ITA,16147,Sturla,GE,44.3999,8.963
ITA,16148,Genova,GE,44.396,8.9744
ITA,16149,Genova,GE,44.408,8.92
ITA,16151,Campasso,GE,44.4125,8.9168
ITA,16152,Coronata,GE,44.4135,8.8978
ITA,16153,Borzoli,GE,44.4209,8.9089
ITA,16154,San Giovanni Battista,GE,44.4211,8.8816
ITA,16155,Multedo,GE,44.4188,8.8623
ITA,16156,Genova,GE,44.4048,8.9444
ITA,16157,Pra',GE,44.4204,8.8353
ITA,16158,Fabbriche,GE,44.4173,8.8465
ITA,16159,Certosa Di Rivarolo Ligure,GE,44.4238,8.9103
ITA,16161,Teglia,GE,44.4319,8.9074
ITA,16162,Genova,GE,44.4311,8.9231
ITA,16163,San Quirico In Val Polcevera,GE,44.4449,8.9225
ITA,16164,Pontedecimo,GE,44.4513,8.9242
ITA,16165,Genova,GE,44.427,8.9781
ITA,16166,Quinto Al Mare,GE,44.3946,8.9819
ITA,16167,Sant'Ilario Ligure,GE,44.3941,8.9889
ITA,18010,Pietrabruna,IM,43.929,7.9081
ITA,18011,Castellaro,IM,43.8644,7.8688
ITA,18012,Piani Di Borghetto,IM,43.806,7.6717
ITA,18013,Diano Castello,IM,43.9286,8.0651
ITA,18014,Ospedaletti,IM,43.8022,7.7183
ITA,18015,Riva Ligure,IM,43.8459,7.8838
ITA,18016,San Bartolomeo Al Mare,IM,43.9231,8.1048
ITA,18017,Costarainera,IM,43.8616,7.9439
ITA,18018,Arma Di Taggia,IM,43.8397,7.8511
ITA,18019,Vallecrosia,IM,43.7974,7.6452
ITA,18020,Prela',IM,43.9892,7.9615
ITA,18021,Borgomaro,IM,43.9753,7.9441
ITA,18022,Arzeno D'Oneglia,IM,44.0148,7.9653
ITA,18023,Cosio Di Arroscia,IM,44.0774,7.8324
ITA,18024,Case Di Nava,IM,44.0844,7.8708
ITA,18025,Montegrosso Pian Latte,IM,44.0717,7.8108
ITA,18026,Pieve Di Teco,IM,44.0436,7.9158
ITA,18027,Chiusanico,IM,43.9595,7.997
ITA,18030,Rocchetta Nervina,IM,43.8918,7.5861
ITA,18031,Bajardo,IM,43.904,7.7253
ITA,18032,Perinaldo,IM,43.8669,7.6719
ITA,18033,Camporosso,IM,43.8131,7.6283
ITA,18034,Ceriana,IM,43.8809,7.7748
ITA,18035,Isolabona,IM,43.8703,7.6412
ITA,18036,Soldano,IM,43.8237,7.6538
ITA,18037,Pigna,IM,43.932,7.6612
ITA,18038,Verezzo,IM,43.838,7.767
ITA,18039,Sant'Antonio,IM,43.8116,7.5666
ITA,18100,Prela',IM,43.8973,7.998
ITA,19010,Maissana,SP,44.3189,9.5509
ITA,19011,Bonassola,SP,44.1832,9.5842
ITA,19012,Castello,SP,44.2775,9.605
ITA,19013,Deiva Marina,SP,44.2193,9.5206
ITA,19014,Framura,SP,44.2095,9.554
ITA,19015,Montale,SP,44.1805,9.6214
ITA,19016,Monterosso Al Mare,SP,44.1467,9.6549
ITA,19017,Riomaggiore,SP,44.1035,9.7339
ITA,19018,Vernazza,SP,44.1275,9.6958
ITA,19020,Beverino,SP,44.1963,9.7898
ITA,19021,Romito Magra,SP,44.1081,9.9218
ITA,19025,Le Grazie Varignano,SP,44.0661,9.8314
ITA,19028,Porciorasco,SP,44.3752,9.5591
ITA,19030,Fiumaretta,SP,44.0528,9.9894
ITA,19031,Montemarcello,SP,44.0577,9.979
ITA,19032,San Terenzo,SP,44.1055,9.8939
ITA,19033,Molicciara,SP,44.0915,10.0126
ITA,19034,Serravalle,SP,44.0743,10.0258
ITA,19037,Ponzano Magra,SP,44.1552,9.9369
ITA,19038,Sarzana,SP,44.1157,9.9363
ITA,19100,La Spezia,SP,44.103,9.8238
ITA,19121,Laspezia,SP,44.1188,9.8192
ITA,19122,Laspezia,SP,44.1188,9.8192
ITA,19123,Laspezia,SP,44.1167,9.8083
ITA,19124,La Spezia,SP,44.103,9.8238
ITA,19125,Migliarina,SP,44.1188,9.8192
ITA,19126,Isola,SP,44.1388,9.8364
ITA,19131,Laspezia,SP,44.1017,9.8336
ITA,19132,Campiglia,SP,44.0746,9.7952
ITA,19133,Biassa,SP,44.0967,9.7753
ITA,19134,La Foce,SP,44.1253,9.7881
ITA,19135,San Venerio,SP,44.1017,9.8336
ITA,19136,Termo,SP,44.1182,9.8827
ITA,19137,Pitelli,SP,44.0946,9.8849
ITA,19138,San Bartolomeo,SP,44.0888,9.8743
ITA,19139,Muggiano,SP,44.0902,9.88
ITA,12071,Massimino,SV,44.2995,8.0713
ITA,17010,Osiglia,SV,44.3647,8.2974
ITA,17011,Albisola Capo,SV,44.3517,8.4879
ITA,17012,Albissola Marina,SV,44.3308,8.5096
ITA,17013,Murialdo,SV,44.345,8.1803
ITA,17014,Bragno,SV,44.3832,8.2967
ITA,17015,Celle Ligure,SV,44.3451,8.5468
ITA,17017,Millesimo,SV,44.3653,8.2096
ITA,17019,Pero,SV,44.3635,8.5141
ITA,17020,Balestrino,SV,44.1453,8.2071
ITA,17021,Alassio,SV,44.0039,8.1671
ITA,17022,Borgio,SV,44.1591,8.3083
ITA,17023,Ceriale,SV,44.0913,8.2289
ITA,17024,Finalborgo,SV,44.1946,8.3372
ITA,17025,Loano,SV,44.1278,8.2574
ITA,17026,Noli,SV,44.2061,8.4146
ITA,17027,Giustenice,SV,44.1611,8.2626
ITA,17028,Spotorno,SV,44.2347,8.4085
ITA,17030,Castelbianco,SV,44.1217,8.0705
ITA,17031,Leca,SV,44.0559,8.1887
ITA,17032,Vendone,SV,44.0776,8.0892
ITA,17033,Garlenda,SV,44.0328,8.0826
ITA,17034,Castelvecchio Di Rocca Barbena,SV,44.1298,8.1166
ITA,17035,Cisano Sul Neva,SV,44.071,8.1183
ITA,17037,Pogli,SV,44.06,8.0726
ITA,17038,Villanova D'Albenga,SV,44.0473,8.1434
ITA,17039,Zuccarello,SV,44.1097,8.1181
ITA,17040,Mioglia,SV,44.4921,8.4143
ITA,17041,Cadibona,SV,44.3333,8.3565
ITA,17042,Pontinvrea,SV,44.442,8.4362
ITA,17043,Piani,SV,44.3466,8.2683
ITA,17044,Santa Giustina,SV,44.3602,8.4251
